method,display_name,path,true_class,pred_class,confidence
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113919.jpg,pale_pink,pink_turns_purple,0.9503791332244872
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9498048424720764
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_111507.jpg,over_ripe,pink_turns_purple,0.9487967491149902
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9467935562133788
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113345.jpg,pale_pink,green_immature,0.9435274004936218
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,green_immature,0.9433140754699708
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9430620074272156
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9421431422233582
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_110647.jpg,over_ripe,fully_ripe,0.9393234252929688
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9387152194976808
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_114008.jpg,fully_ripe,green_immature,0.9973468780517578
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_110757.jpg,fully_ripe,green_immature,0.9955412745475768
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9953586459159852
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.9951885938644408
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_105607.jpg,over_ripe,fully_ripe,0.9944489002227784
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.9943775534629822
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pale_pink,green_immature,0.9929049611091614
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.992259442806244
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113229.jpg,green_immature,fully_ripe,0.9921869039535522
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9918946623802184
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_111630.jpg,fully_ripe,green_immature,0.9897785782814026
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9890029430389404
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113345.jpg,pale_pink,green_immature,0.9886704683303832
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,green_immature,0.9884359836578368
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pale_pink,green_immature,0.988292396068573
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9878371953964232
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9877320528030396
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,green_immature,0.9872636198997498
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9872079491615297
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_110647.jpg,over_ripe,fully_ripe,0.9870513677597046
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9870262742042542
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9868841171264648
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_110647.jpg,over_ripe,fully_ripe,0.9861170649528505
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9853931069374084
berrymtl_specialist_guided_distill,BerryMTL-SpecialistGuidedDistill (ours),.\data\combined_514\images\20260430_114341.jpg,pink_turns_purple,fully_ripe,0.9847399592399596
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_114008.jpg,fully_ripe,green_immature,0.9959206581115724
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9936956763267516
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_105607.jpg,over_ripe,fully_ripe,0.9936366081237792
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pale_pink,green_immature,0.9931558966636658
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.992533802986145
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.992422878742218
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.990145206451416
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113229.jpg,green_immature,fully_ripe,0.9885431528091432
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9880302548408508
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_111630.jpg,fully_ripe,green_immature,0.9872402548789978
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_110757.jpg,fully_ripe,green_immature,0.9863735437393188
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,green_immature,0.9860187768936156
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9831136465072632
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pale_pink,green_immature,0.9827154874801636
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,green_immature,0.9826140999794006
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_111434.jpg,green_immature,fully_ripe,0.9824705719947816
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113229.jpg,pink_turns_purple,pale_pink,0.9814900755882264
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9814650416374208
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9812747836112976
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9812591671943665
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9810288548469543
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113345.jpg,pale_pink,green_immature,0.9806687235832214
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_110647.jpg,over_ripe,fully_ripe,0.9801833629608154
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_110647.jpg,over_ripe,fully_ripe,0.979113519191742
berrymtl_specialist_adapter_fusion,BerryMTL-SpecialistAdapterFusion (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9783489108085632
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_114008.jpg,fully_ripe,green_immature,0.9968336224555968
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9950456619262696
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_105607.jpg,over_ripe,fully_ripe,0.9946224689483644
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.9941771030426024
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pale_pink,green_immature,0.9941447377204896
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.9939470291137696
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9922385811805724
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9912518858909608
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_110757.jpg,fully_ripe,green_immature,0.9912471175193788
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113229.jpg,green_immature,fully_ripe,0.9904072880744934
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_111630.jpg,fully_ripe,green_immature,0.990224063396454
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,green_immature,0.9884004592895508
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,green_immature,0.9880934357643129
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_111434.jpg,green_immature,fully_ripe,0.9878035187721252
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.987223744392395
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9867751598358154
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pale_pink,green_immature,0.9866315722465516
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9863089323043824
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9858588576316832
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_110647.jpg,over_ripe,fully_ripe,0.984798014163971
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.984693169593811
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.982913076877594
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9817894101142884
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9815545082092284
berrymtl_specialist_adapter_fusion_uncertainty,BerryMTL-SpecialistAdapterFusion-UW (ours),.\data\combined_514\images\20260430_110647.jpg,over_ripe,fully_ripe,0.979790449142456
